id_votante,id_centro,distancia
515,25,0.496997
515,26,1.004974
515,27,0.93567
515,28,0.594437
515,29,0.014064
515,30,0.298929
516,1,1.257144
516,2,2.640313
516,3,1.717383
516,4,2.402014
516,5,1.898442
516,6,2.079101
516,7,2.407419
516,8,1.431221
516,9,1.59563
516,10,2.373546
516,11,2.5805
516,12,2.466545
516,13,2.664866
516,14,1.690121
516,15,2.013246
516,16,2.441815
516,17,2.564245
516,18,1.978626
516,19,2.498909
516,20,1.865069
516,21,2.673505
516,22,2.656179
516,23,2.746018
516,24,2.504364
516,25,2.170334
516,26,2.643504
516,27,2.409207
516,28,2.695271
516,29,2.612379
516,30,2.725791
517,1,0.872506
517,2,0.898804
517,3,0.203601
517,4,0.766033
517,5,0.841228
517,6,0.59939
517,7,0.66159
517,8,1.287622
517,9,0.426362
517,10,0.976173
517,11,0.799924
517,12,0.757722
517,13,0.887451
517,14,0.666877
517,15,0.376821
517,16,1.355448
517,17,1.093842
517,18,0.855888
517,19,1.134464
517,20,0.927647
517,21,1.549227
517,22,1.391489
517,23,0.959095
517,24,0.717306
517,25,0.661746
517,26,0.855292
517,27,0.621102
517,28,1.581113
517,29,1.161757
517,30,1.114626
518,1,0.450927
518,2,1.308774
518,3,0.515448
518,4,1.186967
518,5,0.620013
518,6,0.615379
518,7,0.930749
518,8,0.88245
518,9,0.630317
518,10,0.964856
518,11,1.123395
518,12,1.17703
518,13,1.274975
518,14,0.378642
518,15,0.528953
518,16,1.214806
518,17,1.135408
518,18,0.67195
518,19,1.114386
518,20,0.667598
518,21,1.438314
518,22,1.334675
518,23,1.299315
518,24,1.089943
518,25,0.705676
518,26,1.216708
518,27,0.978542
518,28,1.467899
518,29,1.194134
518,30,1.254521
519,1,1.1565
519,2,0.658306
519,3,0.616696
519,4,0.710696
519,5,0.837422
519,6,0.441985
519,7,0.207814
519,8,1.476593
519,9,0.840695
519,10,0.713905
519,11,0.368466
519,12,0.608513
519,13,0.563236
519,14,0.789407
519,15,0.268358
519,16,1.171849
519,17,0.761755
519,18,0.807628
519,19,0.855218
519,20,0.945449
519,21,1.317545
519,22,1.119677
519,23,0.544913
519,24,0.368035
519,25,0.436999
519,26,0.473852
519,27,0.247517
519,28,1.349408
519,29,0.83016
519,30,0.702432
520,1,0.365498
520,2,1.82679
520,3,0.930077
520,4,1.651823
520,5,0.980824
520,6,1.1385
520,7,1.492229
520,8,0.752524
520,9,0.91048
520,10,1.438032
520,11,1.682989
520,12,1.674901
520,13,1.814925
520,14,0.756631
520,15,1.088641
520,16,1.558975
520,17,1.626305
520,18,1.057627
520,19,1.569482
520,20,0.9667
520,21,1.793318
520,22,1.746096
520,23,1.857082
520,24,1.636924
520,25,1.229622
520,26,1.768657
520,27,1.530163
520,28,1.81845
520,29,1.676508
520,30,1.785064
521,1,1.320534
521,2,0.575257
521,3,0.388988
521,4,0.333436
521,5,1.266005
521,6,0.943556
521,7,0.74061
521,8,1.746611
521,9,0.488671
521,10,1.276585
521,11,0.743019
521,12,0.391625
521,13,0.651979
521,14,1.118079
521,15,0.704743
521,16,1.71319
521,17,1.338834
521,18,1.265451
521,19,1.424903
521,20,1.361526
521,21,1.878674
521,22,1.690166
521,23,0.833256
521,24,0.567038
521,25,0.973495
521,26,0.70015
521,27,0.546001
521,28,1.9108
521,29,1.407389
521,30,1.261957
522,1,1.055203
522,2,2.725354
522,3,1.825623
522,4,2.5472
522,5,1.648853
522,6,1.933745
522,7,2.348848
522,8,1.016203
522,9,1.778121
522,10,2.149641
522,11,2.554184
522,12,2.57399
522,13,2.707741
522,14,1.499048
522,15,1.941552
522,16,2.101783
522,17,2.346321
522,18,1.730623
522,19,2.247068
522,20,1.584061
522,21,2.320303
522,22,2.351525
522,23,2.732474
522,24,2.525411
522,25,2.019443
522,26,2.652853
522,27,2.414713
522,28,2.336783
522,29,2.381531
522,30,2.557342
523,1,1.024788
523,2,1.879022
523,3,1.529883
523,4,1.948496
523,5,0.511515
523,6,0.808602
523,7,1.226934
523,8,0.851473
523,9,1.714216
523,10,0.614294
523,11,1.439404
523,12,1.851479
523,13,1.741865
523,14,0.745631
523,15,1.039507
523,16,0.2554
523,17,0.744296
523,18,0.485003
523,19,0.582641
523,20,0.458641
523,21,0.453536
523,22,0.536089
523,23,1.591491
523,24,1.564062
523,25,0.807458
523,26,1.606947
523,27,1.45544
523,28,0.469203
523,29,0.732226
523,30,1.027494
524,1,1.043944
524,2,0.867979
524,3,0.72413
524,4,0.933107
524,5,0.636105
524,6,0.229977
524,7,0.266445
524,8,1.312418
524,9,0.95194
524,10,0.501427
524,11,0.493909
524,12,0.830439
524,13,0.752225
524,14,0.632316
524,15,0.176412
524,16,0.951136
524,17,0.578323
524,18,0.597391
524,19,0.65014
524,20,0.745145
524,21,1.104647
524,22,0.91533
524,23,0.673866
524,24,0.561341
524,25,0.214123
524,26,0.63856
524,27,0.444663
524,28,1.136704
524,29,0.647384
524,30,0.58953
525,1,1.143693
525,2,1.585453
525,3,1.396969
525,4,1.697795
525,5,0.509705
525,6,0.601437
525,7,0.928017
525,8,1.108678
525,9,1.60632
525,10,0.286406
525,11,1.123006
525,12,1.583259
525,13,1.434424
525,14,0.748715
525,15,0.840967
525,16,0.186564
525,17,0.38226
525,18,0.436606
525,19,0.219091
525,20,0.534587
525,21,0.354751
525,22,0.257123
525,23,1.261597
525,24,1.269311
525,25,0.563199
525,26,1.292789
525,27,1.170595
525,28,0.3864
525,29,0.368146
525,30,0.665348
526,1,0.953033
526,2,1.194848
526,3,0.323416
526,4,0.939688
526,5,1.210355
526,6,1.070676
526,7,1.145929
526,8,1.423913
526,9,0.133717
526,10,1.451598
526,11,1.248109
526,12,1.013587
526,13,1.248583
526,14,0.980689
526,15,0.868916
526,16,1.783726
526,17,1.584337
526,18,1.249482
526,19,1.609991
526,20,1.269965
526,21,1.994664
526,22,1.858009
526,23,1.38369
526,24,1.119024
526,25,1.14388
526,26,1.261598
526,27,1.051132
526,28,2.025742
526,29,1.651146
526,30,1.61411
527,1,0.962779
527,2,2.52569
527,3,1.608851
527,4,2.324435
527,5,1.596305
527,6,1.828548
527,7,2.206259
527,8,1.062863
527,9,1.535459
527,10,2.087914
527,11,2.398857
527,12,2.364932
527,13,2.524465
527,14,1.411501
527,15,1.800784
527,16,2.10773
527,17,2.282857
527,18,1.678188
527,19,2.201615
527,20,1.549124
527,21,2.335778
527,22,2.337351
527,23,2.572832
527,24,2.349751
527,25,1.917999
527,26,2.482968
527,27,2.244658
527,28,2.355695
527,29,2.325351
527,30,2.469312
528,1,0.401226
528,2,1.416099
528,3,0.558801
528,4,1.266073
528,5,0.734008
528,6,0.767985
528,7,1.07671
528,8,0.866119
528,9,0.617964
528,10,1.111035
528,11,1.262514
528,12,1.27276
528,13,1.396073
528,14,0.486366
528,15,0.679105
528,16,1.334826
528,17,1.285137
528,18,0.79434
528,19,1.257922
528,20,0.765282
528,21,1.562592
528,22,1.470603
528,23,1.4358
528,24,1.216136
528,25,0.85861
528,26,1.347176
528,27,1.108653
528,28,1.591361
528,29,1.34272
528,30,1.408347
529,1,0.893808
529,2,0.89234
529,3,0.514764
529,4,0.874706
529,5,0.632852
529,6,0.30268
529,7,0.428878
529,8,1.225011
529,9,0.739565
529,10,0.66842
529,11,0.62632
529,12,0.807237
529,13,0.817947
529,14,0.541056
529,15,0.064772
529,16,1.073989
529,17,0.780622
529,18,0.622555
529,19,0.825742
529,20,0.735491
529,21,1.254531
529,22,1.086038
529,23,0.805418
529,24,0.623902
529,25,0.352914
529,26,0.736143
529,27,0.504886
529,28,1.286649
529,29,0.848573
529,30,0.815347
530,1,1.285959
530,2,1.498445
530,3,1.423587
530,4,1.643123
530,5,0.644509
530,6,0.622398
530,7,0.850096
530,8,1.285982
530,9,1.642383
530,10,0.244648
530,11,1.022158
530,12,1.516937
530,13,1.33705
530,14,0.865655
530,15,0.848278
530,16,0.322067
530,17,0.234252
530,18,0.564454
530,19,0.091794
530,20,0.68964
530,21,0.379046
530,22,0.174296
530,23,1.144054
530,24,1.18617
530,25,0.56012
530,26,1.191095
530,27,1.098346
530,28,0.409714
530,29,0.198649
530,30,0.505966
531,1,0.351287
531,2,1.532545
531,3,0.655198
531,4,1.371659
531,5,0.800113
531,6,0.876723
531,7,1.19929
531,8,0.822485
531,9,0.681145
531,10,1.207442
531,11,1.385785
531,12,1.385278
531,13,1.51663
531,14,0.554635
531,15,0.799942
531,16,1.400208
531,17,1.38664
531,18,0.867061
531,19,1.350156
531,20,0.81658
531,21,1.631276
531,22,1.552596
531,23,1.558962
531,24,1.337956
531,25,0.967929
531,26,1.469675
531,27,1.231202
531,28,1.659069
531,29,1.442142
531,30,1.520773
532,1,0.740022
532,2,1.045017
532,3,0.536778
532,4,1.006952
532,5,0.515439
532,6,0.283869
532,7,0.568814
532,8,1.070867
532,9,0.744857
532,10,0.663848
532,11,0.776649
532,12,0.951335
532,13,0.974193
532,14,0.390935
532,15,0.161343
532,16,1.018088
532,17,0.807905
532,18,0.521187
532,19,0.821941
532,20,0.610894
532,21,1.216638
532,22,1.070236
532,23,0.95701
532,24,0.780248
532,25,0.363989
532,26,0.891571
532,27,0.661204
532,28,1.248295
532,29,0.872326
532,30,0.892143
533,1,0.776262
533,2,0.975718
533,3,0.322236
533,4,0.875188
533,5,0.709695
533,6,0.49034
533,7,0.64131
533,8,1.172783
533,9,0.530809
533,10,0.871009
533,11,0.810589
533,12,0.850205
533,13,0.942034
533,14,0.537322
533,15,0.291489
533,16,1.232881
533,17,1.00223
533,18,0.726047
533,19,1.029628
533,20,0.79577
533,21,1.431668
533,22,1.281938
533,23,0.980873
533,24,0.75954
533,25,0.561364
533,26,0.890102
533,27,0.651601
533,28,1.46336
533,29,1.068769
533,30,1.05104
534,1,1.439055
534,2,2.096998
534,3,1.88704
534,4,2.218265
534,5,0.899934
534,6,1.110777
534,7,1.441884
534,8,1.22722
534,9,2.085112
534,10,0.801815
534,11,1.625428
534,12,2.102071
534,13,1.939764
534,14,1.144165
534,15,1.351286
534,16,0.339461
534,17,0.839611
534,18,0.854786
534,19,0.689066
534,20,0.864655
534,21,0.254022
534,22,0.477382
534,23,1.750086
534,24,1.782102
534,25,1.081096
534,26,1.794936
534,27,1.6872
534,28,0.235876
534,29,0.794768
534,30,1.09768
535,1,0.480646
535,2,1.429387
535,3,0.5325
535,4,1.253283
535,5,0.856177
535,6,0.870012
535,7,1.143149
535,8,0.952002
535,9,0.54688
535,10,1.222523
535,11,1.316167
535,12,1.275459
535,13,1.42487
535,14,0.608647
535,15,0.757818
535,16,1.456718
535,17,1.392423
535,18,0.915583
535,19,1.371633
535,20,0.887636
535,21,1.683933
535,22,1.588631
535,23,1.484525
535,24,1.252422
535,25,0.959409
535,26,1.387997
535,27,1.150819
535,28,1.712845
535,29,1.451569
535,30,1.502899
536,1,1.374513
536,2,2.948608
536,3,2.028223
536,4,2.738631
536,5,1.995519
536,6,2.248512
536,7,2.63387
536,8,1.396549
536,9,1.941149
536,10,2.492904
536,11,2.827297
536,12,2.785039
536,13,2.951036
536,14,1.824467
536,15,2.227865
536,16,2.475199
536,17,2.689033
536,18,2.077681
536,19,2.599281
536,20,1.939253
536,21,2.697162
536,22,2.71813
536,23,3.001309
536,24,2.777434
536,25,2.337099
536,26,2.911077
536,27,2.672842
536,28,2.71467
536,29,2.728385
536,30,2.885221
537,1,0.686208
537,2,2.043993
537,3,1.4659
537,4,2.034184
537,5,0.55201
537,6,0.959014
537,7,1.44199
537,8,0.369133
537,9,1.600304
537,10,0.954764
537,11,1.670959
537,12,1.971799
537,13,1.939855
537,14,0.648386
537,15,1.129867
537,16,0.744099
537,17,1.132141
537,18,0.599718
537,19,0.990125
537,20,0.442959
537,21,0.947692
537,22,1.016106
537,23,1.843692
537,24,1.747225
537,25,1.00397
537,26,1.824853
537,27,1.628174
537,28,0.961539
537,29,1.14217
537,30,1.40054
538,1,0.929066
538,2,1.807297
538,3,1.43031
538,4,1.864972
538,5,0.409335
538,6,0.725026
538,7,1.160563
538,8,0.786964
538,9,1.612465
538,10,0.571295
538,11,1.378124
538,12,1.772475
538,13,1.675526
538,14,0.641841
538,15,0.950941
538,16,0.30221
538,17,0.721842
538,18,0.38766
538,19,0.566506
538,20,0.354895
538,21,0.523867
538,22,0.568519
538,23,1.53567
538,24,1.494029
538,25,0.731799
538,26,1.543843
538,27,1.382871
538,28,0.543563
538,29,0.719415
538,30,1.002351
539,1,0.517143
539,2,2.038596
539,3,1.132073
539,4,1.853326
539,5,1.156815
539,6,1.346378
539,7,1.709961
539,8,0.794127
539,9,1.088966
539,10,1.630781
539,11,1.901393
539,12,1.883166
539,13,2.030819
539,14,0.947432
539,15,1.305553
539,16,1.713865
539,17,1.82219
539,18,1.236469
539,19,1.7559
539,20,1.128686
539,21,1.947475
539,22,1.917933
539,23,2.075422
539,24,1.854075
539,25,1.437006
539,26,1.986411
539,27,1.747976
539,28,1.97086
539,29,1.869609
539,30,1.991691
540,1,1.121531
540,2,2.34748
540,3,1.430767
540,4,2.097358
540,5,1.747395
540,6,1.874117
540,7,2.161198
540,8,1.395686
540,9,1.292137
540,10,2.196164
540,11,2.320614
540,12,2.169752
540,13,2.382921
540,14,1.519827
540,15,1.780121
540,16,2.321726
540,17,2.380162
540,18,1.823871
540,19,2.332059
540,20,1.731168
540,21,2.555976
540,22,2.512687
540,23,2.480046
540,24,2.230464
540,25,1.965296
540,26,2.371546
540,27,2.141327
540,28,2.580332
540,29,2.433365
540,30,2.517219
541,1,0.576144
541,2,1.643595
541,3,0.72088
541,4,1.433128
541,5,1.087104
541,6,1.138891
541,7,1.407697
541,8,1.021102
541,9,0.650724
541,10,1.484233
541,11,1.571982
541,12,1.477641
541,13,1.65733
541,14,0.841395
541,15,1.028043
541,16,1.687041
541,17,1.658332
541,18,1.153709
541,19,1.630182
541,20,1.101658
541,21,1.918253
541,22,1.837712
541,23,1.7357
541,24,1.493915
541,25,1.228867
541,26,1.632756
541,27,1.398491
541,28,1.946009
541,29,1.716113
541,30,1.774099
542,1,0.181476
542,2,1.833094
542,3,0.980226
542,4,1.690993
542,5,0.821182
542,6,1.03384
542,7,1.432121
542,8,0.558678
542,9,1.0054
542,10,1.299919
542,11,1.637324
542,12,1.695048
542,13,1.801193
542,14,0.61839
542,15,1.024682
542,16,1.381101
542,17,1.493001
542,18,0.90118
542,19,1.421928
542,20,0.793453
542,21,1.615153
542,22,1.58203
542,23,1.816052
542,24,1.615057
542,25,1.122864
542,26,1.739385
542,27,1.502053
542,28,1.639163
542,29,1.538522
542,30,1.6738
543,1,1.41873
543,2,1.960005
543,3,1.793467
543,4,2.091724
543,5,0.839087
543,6,1.003281
543,7,1.307648
543,8,1.255749
543,9,1.998196
543,10,0.672752
543,11,1.48522
543,12,1.971456
543,13,1.800034
543,14,1.086734
543,15,1.243259
543,16,0.241752
543,17,0.694974
543,18,0.783548
543,19,0.549455
543,20,0.821249
543,21,0.104736
543,22,0.327279
543,23,1.605832
543,24,1.646351
543,25,0.965356
543,26,1.654273
543,27,1.554565
543,28,0.092547
543,29,0.647591
543,30,0.948706
544,1,1.320122
544,2,1.131495
544,3,1.196035
544,4,1.298993
544,5,0.726867
544,6,0.473482
544,7,0.498818
544,8,1.446434
544,9,1.423596
544,10,0.252783
544,11,0.651344
544,12,1.163784
544,13,0.966187
544,14,0.870174
544,15,0.628028
544,16,0.678763
544,17,0.143248
544,18,0.649596
544,19,0.293867
544,20,0.814507
544,21,0.748331
544,22,0.52568
544,23,0.770476
544,24,0.823654
544,25,0.382956
544,26,0.819261
544,27,0.745776
544,28,0.777719
544,29,0.203877
544,30,0.198888
545,1,0.712857
545,2,1.970547
545,3,1.046348
545,4,1.74823
545,5,1.318835
545,6,1.434146
545,7,1.733336
545,8,1.064151
545,9,0.948848
545,10,1.758084
545,11,1.902291
545,12,1.801253
545,13,1.988375
545,14,1.085678
545,15,1.345556
545,16,1.903725
545,17,1.940909
545,18,1.393326
545,19,1.895957
545,20,1.310861
545,21,2.137953
545,22,2.083352
545,23,2.0671
545,24,1.825817
545,25,1.525356
545,26,1.964665
545,27,1.730206
545,28,2.163511
545,29,1.994731
545,30,2.07777
546,1,1.350544
546,2,2.02488
546,3,1.796239
546,4,2.138422
546,5,0.806925
546,6,1.024061
546,7,1.368182
546,8,1.152819
546,9,1.993281
546,10,0.726447
546,11,1.557121
546,12,2.024878
546,13,1.870542
546,14,1.051223
546,15,1.264335
546,16,0.25641
546,17,0.779648
546,18,0.762133
546,19,0.623649
546,20,0.772305
546,21,0.233258
546,22,0.436068
546,23,1.686922
546,24,1.709181
546,25,0.997452
546,26,1.726924
546,27,1.61187
546,28,0.226554
546,29,0.739877
546,30,1.046219
547,1,1.579795
547,2,2.392979
547,3,1.556101
547,4,2.095961
547,5,2.151892
547,6,2.184921
547,7,2.367516
547,8,1.928151
547,9,1.356059
547,10,2.544008
547,11,2.483029
547,12,2.204697
547,13,2.470627
547,14,1.907587
547,15,2.0366
547,16,2.749356
547,17,2.710932
547,18,2.220048
547,19,2.693075
547,20,2.159016
547,21,2.981919
547,22,2.904553
547,23,2.618492
547,24,2.35244
547,25,2.271958
547,26,2.49457
547,27,2.286651
547,28,3.009067
547,29,2.77146
547,30,2.797735
548,1,0.362725
548,2,1.609912
548,3,0.972169
548,4,1.564632
548,5,0.281983
548,6,0.595727
548,7,1.067724
548,8,0.512467
548,9,1.110343
548,10,0.778252
548,11,1.29462
548,12,1.517144
548,13,1.528368
548,14,0.176556
548,15,0.697219
548,16,0.844641
548,17,0.974718
548,18,0.363873
548,19,0.887281
548,20,0.252036
548,21,1.078921
548,22,1.038123
548,23,1.475098
548,24,1.33317
548,25,0.670699
548,26,1.431083
548,27,1.212657
548,28,1.104399
548,29,1.013396
548,30,1.187433
549,1,2.014989
549,2,2.813123
549,3,2.004305
549,4,2.505811
549,5,2.602672
549,6,2.643954
549,7,2.820754
549,8,2.331925
549,9,1.797231
549,10,3.001991
549,11,2.929392
549,12,2.624109
549,13,2.901381
549,14,2.360049
549,15,2.494894
549,16,3.197367
549,17,3.169792
549,18,2.672373
549,19,3.150339
549,20,2.605312
549,21,3.430736
549,22,3.358935
549,23,3.059602
549,24,2.792021
549,25,2.73107
549,26,2.9333
549,27,2.731243
549,28,3.457345
549,29,3.23011
549,30,3.256142
550,1,1.281131
550,2,0.630695
550,3,0.341108
550,4,0.384913
550,5,1.250572
550,6,0.941064
550,7,0.766929
550,8,1.712668
550,9,0.433032
550,10,1.283033
550,11,0.782808
550,12,0.44728
550,13,0.704275
550,14,1.09403
550,15,0.700834
550,16,1.712514
550,17,1.353
550,18,1.253539
550,19,1.433522
550,20,1.343872
550,21,1.883061
550,22,1.698653
550,23,0.879758
550,24,0.61216
550,25,0.975964
550,26,0.74756
550,27,0.58355
550,28,1.915223
550,29,1.421845
550,30,1.287016
551,1,1.386322
551,2,1.908194
551,3,1.744007
551,4,2.039268
551,5,0.797553
551,6,0.952266
551,7,1.25548
551,8,1.238864
551,9,1.94974
551,10,0.620295
551,11,1.433929
551,12,1.919093
551,13,1.748671
551,14,1.045292
551,15,1.19205
551,16,0.196868
551,17,0.644865
551,18,0.73972
551,19,0.497799
551,20,0.784343
551,21,0.07766
551,22,0.282659
551,23,1.555721
551,24,1.594363
551,25,0.913476
551,26,1.603099
551,27,1.502294
551,28,0.083098
551,29,0.598862
551,30,0.901622
552,1,0.258601
552,2,1.802331
552,3,1.097664
552,4,1.734883
552,5,0.47712
552,6,0.81071
552,7,1.279122
552,8,0.314363
552,9,1.203149
552,10,0.978151
552,11,1.504635
552,12,1.699206
552,13,1.729427
552,14,0.380982
552,15,0.899029
552,16,0.975521
552,17,1.174704
552,18,0.558425
552,19,1.075041
552,20,0.413475
552,21,1.207445
552,22,1.198672
552,23,1.685605
552,24,1.534524
552,25,0.886014
552,26,1.637197
552,27,1.414365
552,28,1.229679
552,29,1.208782
552,30,1.397322
553,1,1.455717
553,2,1.681061
553,3,1.642
553,4,1.843807
553,5,0.82036
553,6,0.840384
553,7,1.045143
553,8,1.398448
553,9,1.860443
553,10,0.46296
553,11,1.199259
553,12,1.712323
553,13,1.513173
553,14,1.055185
553,15,1.066614
553,16,0.323206
553,17,0.408126
553,18,0.745044
553,19,0.306651
553,20,0.845918
553,21,0.227515
553,22,0.055051
553,23,1.304325
553,24,1.373967
553,25,0.778471
553,26,1.365252
553,27,1.293483
553,28,0.249653
553,29,0.347789
553,30,0.631099
554,1,1.0215
554,2,0.956466
554,3,0.797484
554,4,1.030376
554,5,0.563191
554,6,0.159345
554,7,0.328206
554,8,1.258965
554,9,1.023617
554,10,0.406282
554,11,0.55764
554,12,0.925594
554,13,0.832847
554,14,0.59155
554,15,0.223609
554,16,0.853407
554,17,0.497328
554,18,0.517099
554,19,0.557652
554,20,0.671836
554,21,1.008425
554,22,0.822334
554,23,0.733322
554,24,0.64561
554,25,0.119704
554,26,0.711706
554,27,0.531981
554,28,1.040522
554,29,0.565819
554,30,0.54609
555,1,1.157962
555,2,0.592589
555,3,0.425515
555,4,0.537987
555,5,0.969525
555,6,0.613415
555,7,0.423953
555,8,1.534474
555,9,0.635244
555,10,0.932914
555,11,0.501622
555,12,0.479645
555,13,0.565405
555,14,0.863321
555,15,0.38351
555,16,1.376058
555,17,0.995618
555,18,0.956762
555,19,1.080373
555,20,1.072097
555,21,1.535916
555,22,1.345625
555,23,0.646542
555,24,0.395727
555,25,0.634267
555,26,0.53569
555,27,0.30825
555,28,1.567999
555,29,1.064388
555,30,0.936725
556,1,1.551043
556,2,0.578695
556,3,1.020139
556,4,0.81432
556,5,1.113371
556,6,0.715761
556,7,0.248934
556,8,1.815348
556,9,1.232032
556,10,0.784592
556,11,0.114406
556,12,0.658795
556,13,0.401391
556,14,1.141339
556,15,0.656309
556,16,1.24802
556,17,0.718542
556,18,1.058249
556,19,0.868485
556,20,1.220438
556,21,1.323745
556,22,1.098206
556,23,0.196652
556,24,0.313155
556,25,0.656051
556,26,0.253241
556,27,0.30952
556,28,1.352525
556,29,0.771025
556,30,0.506831
557,1,0.658239
557,2,1.093423
557,3,0.384308
557,4,0.989657
557,5,0.642342
557,6,0.494219
557,7,0.727721
557,8,1.059611
557,9,0.564017
557,10,0.871406
557,11,0.910781
557,12,0.967919
557,13,1.056385
557,14,0.445275
557,15,0.342663
557,16,1.196502
557,17,1.019929
557,18,0.670294
557,19,1.028514
557,20,0.718951
557,21,1.405291
557,22,1.27108
557,23,1.084669
557,24,0.87145
557,25,0.576195
557,26,0.999144
557,27,0.760748
557,28,1.436437
557,29,1.083959
557,30,1.098741
558,1,1.11848
558,2,0.632153
558,3,0.39852
558,4,0.569618
558,5,0.939327
558,6,0.591198
558,7,0.43685
558,8,1.496824
558,9,0.613395
558,10,0.920219
558,11,0.529764
558,12,0.516804
558,13,0.604198
558,14,0.827709
558,15,0.3571
558,16,1.357771
558,17,0.990387
558,18,0.928885
558,19,1.069796
558,20,1.040937
558,21,1.521877
558,22,1.334997
558,23,0.679282
558,24,0.432179
558,25,0.617007
558,26,0.571065
558,27,0.340371
558,28,1.554008
558,29,1.059371
558,30,0.942931
559,1,0.965789
559,2,0.949906
559,3,0.726157
559,4,0.999552
559,5,0.549861
559,6,0.146352
559,7,0.353043
559,8,1.225415
559,9,0.95127
559,10,0.46407
559,11,0.581258
559,12,0.904153
559,13,0.838212
559,14,0.547249
559,15,0.148815
559,16,0.89486
559,17,0.568921
559,18,0.513849
559,19,0.619236
559,20,0.658835
559,21,1.060687
559,22,0.8822
559,23,0.760861
559,24,0.64626
559,25,0.153724
559,26,0.726035
559,27,0.528355
559,28,1.092854
559,29,0.636884
559,30,0.621615
560,1,0.507338
560,2,1.569449
560,3,0.65354
560,4,1.373384
560,5,0.98521
560,6,1.031646
560,7,1.308475
560,8,0.96781
560,9,0.614948
560,10,1.377037
560,11,1.477877
560,12,1.408482
560,13,1.574878
560,14,0.738519
560,15,0.924492
560,16,1.586016
560,17,1.55089
560,18,1.050356
560,19,1.523378
560,20,1.003826
560,21,1.816406
560,22,1.732565
560,23,1.644135
560,24,1.407007
560,25,1.121724
560,26,1.544376
560,27,1.308468
560,28,1.844457
560,29,1.608719
560,30,1.66783
561,1,0.969823
561,2,0.781457
561,3,0.37171
561,4,0.718073
561,5,0.798827
561,6,0.479683
561,7,0.467657
561,8,1.343451
561,9,0.599838
561,10,0.836793
561,11,0.61495
561,12,0.670192
561,13,0.7393
561,14,0.675841
561,15,0.239207
561,16,1.251462
561,17,0.933359
561,18,0.79485
561,19,0.992198
561,20,0.897713
561,21,1.429037
561,22,1.255015
561,23,0.781085
561,24,0.555877
561,25,0.522947
561,26,0.687036
561,27,0.448737
561,28,1.461192
561,29,1.002243
561,30,0.930286
562,1,1.652799
562,2,2.469478
562,3,1.636583
562,4,2.170644
562,5,2.229482
562,6,2.265665
562,7,2.448628
562,8,1.993504
562,9,1.43547
562,10,2.624113
562,11,2.563392
562,12,2.281008
562,13,2.548797
562,14,1.985663
562,15,2.117892
562,16,2.826216
562,17,2.791525
562,18,2.29812
562,19,2.772874
562,20,2.235299
562,21,3.059031
562,22,2.983331
562,23,2.698181
562,24,2.43188
562,25,2.352815
562,26,2.573913
562,27,2.366767
562,28,3.086029
562,29,2.851914
562,30,2.879008
563,1,0.369569
563,2,1.686345
563,3,0.788128
563,4,1.509827
563,5,0.925205
563,6,1.038436
563,7,1.36839
563,8,0.812632
563,9,0.774828
563,10,1.357657
563,11,1.553587
563,12,1.533363
563,13,1.677432
563,14,0.687492
563,15,0.968923
563,16,1.51803
563,17,1.540956
563,18,0.997529
563,19,1.495906
563,20,0.926404
563,21,1.751413
563,22,1.687307
563,23,1.725889
563,24,1.501368
563,25,1.129814
563,26,1.634551
563,27,1.396316
563,28,1.777999
563,29,1.594416
563,30,1.684234
564,1,1.467841
564,2,2.614084
564,3,1.715113
564,4,2.34409
564,5,2.093701
564,6,2.210653
564,7,2.476821
564,8,1.724552
564,9,1.551905
564,10,2.538842
564,11,2.625213
564,12,2.431085
564,13,2.664566
564,14,1.864795
564,15,2.105452
564,16,2.668152
564,17,2.721164
564,18,2.169891
564,19,2.676285
564,20,2.077802
564,21,2.902365
564,22,2.859011
564,23,2.778473
564,24,2.522293
564,25,2.301511
564,26,2.664613
564,27,2.439758
564,28,2.926605
564,29,2.775373
564,30,2.850696
565,1,0.855221
565,2,1.180177
565,3,0.871399
565,4,1.227333
565,5,0.333446
565,6,0.087053
565,7,0.559077
565,8,1.04249
565,9,1.084027
565,10,0.331934
565,11,0.788105
565,12,1.135492
565,13,1.06241
565,14,0.406602
565,15,0.322997
565,16,0.691712
565,17,0.499619
565,18,0.286289
565,19,0.487284
565,20,0.441533
565,21,0.880155
565,22,0.730695
565,23,0.962146
565,24,0.873087
565,25,0.125484
565,26,0.942827
565,27,0.756977
565,28,0.912042
565,29,0.557626
565,30,0.65614
566,1,0.585823
566,2,1.661183
566,3,0.738023
566,4,1.448916
566,5,1.103858
566,6,1.158465
566,7,1.427662
566,8,1.026916
566,9,0.663811
566,10,1.503118
566,11,1.591622
566,12,1.494646
566,13,1.675868
566,14,0.858517
566,15,1.048097
566,16,1.703442
566,17,1.677576
566,18,1.170915
566,19,1.648782
566,20,1.11725
566,21,1.93489
566,22,1.855513
566,23,1.755125
566,24,1.512929
566,25,1.248498
566,26,1.6519
566,27,1.417805
566,28,1.962551
566,29,1.735225
566,30,1.793974
567,1,1.938464
567,2,0.274074
567,3,1.044995
567,4,0.328293
567,5,1.740621
567,6,1.348859
567,7,0.92797
567,8,2.329578
567,9,1.134235
567,10,1.569842
567,11,0.756846
567,12,0.316018
567,13,0.448421
567,14,1.657173
567,15,1.153531
567,16,2.042416
567,17,1.548669
567,18,1.714293
